collab:elemType,org:group,concept:name,collab:participant,time:timestamp,case:concept:name,msgInstanceId,msgType,collab:toParticipant,msgFlow,collab:fromParticipant,eventType
task,Bank,Process payment information,Bank,2021-06-16 11:36:31,case_171,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 11:36:34,case_171,account_169,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 11:36:38,case_171,account_169,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 11:36:38,case_171,card_171,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 11:36:41,case_171,card_171,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 11:36:42,case_171,,,,,,
task,Visitor,Decide individual or family ticket,Visitor,2021-06-16 12:03:46,case_267,,,,,,
task,Visitor,Prepare personal information,Visitor,2021-06-16 12:03:48,case_267,,,,,,
SendTask,Visitor,Send information to the ZooClub department,Visitor,2021-06-16 12:03:49,case_267,info_266,send,Zoo,info,,
ReceiveTask,Zoo,Receive visitor information,Zoo,2021-06-16 12:03:52,case_267,info_266,receive,,info,Visitor,start
task,Zoo,Enter customer data into the system,Zoo,2021-06-16 12:04:00,case_267,,,,,,
task,Visitor,Wait for card,Visitor,2021-06-16 12:04:03,case_267,,,,,,
task,Zoo,Forward information to making department,Zoo,2021-06-16 12:04:06,case_267,,,,,,
task,Zoo,Mail ZooClub magazine,Zoo,2021-06-16 12:04:13,case_267,,,,,,
task,Zoo,Send request to billing department,Zoo,2021-06-16 12:04:13,case_267,,,,,,
task,Zoo,Wait fot payment,Zoo,2021-06-16 12:04:17,case_267,,,,,,
SendTask,Zoo,Send payment request,Zoo,2021-06-16 12:04:18,case_267,request_264,send,Bank,request,,
ReceiveTask,Bank,Receive payment request,Bank,2021-06-16 12:04:22,case_267,request_264,receive,,request,Zoo,start
task,Bank,Process payment information,Bank,2021-06-16 12:04:23,case_267,,,,,,
SendTask,Bank,Change account,Bank,2021-06-16 12:04:31,case_267,account_265,send,Zoo,account,,
ReceiveTask,Zoo,Payment confirmed,Zoo,2021-06-16 12:04:36,case_267,account_265,receive,,account,Bank,notification
SendTask,Zoo,Deliver Zooclub card,Zoo,2021-06-16 12:04:38,case_267,card_267,send,Visitor,card,,
ReceiveTask,Visitor,Card received?,Visitor,2021-06-16 12:04:46,case_267,card_267,receive,,card,Zoo,notification
task,Visitor,Go home,Visitor,2021-06-16 12:04:53,case_267,,,,,,
