msgInstanceId,msgProtocol,msgType,org:group,concept:name,collab:toParticipant,msgName,collab:elemType,collab:participant,time:timestamp,case:concept:name,collab:fromParticipant,eventType
disease_85,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:11:55,case_84,,
disease_85,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:11:55,case_84,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:11:58,case_84,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:12:03,case_84,,
blood sample_86,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:12:06,case_84,,
blood sample_86,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:12:06,case_84,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:12:08,case_84,,
results_87,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:12:09,case_84,,
results_87,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:12:11,case_84,Laboratory,
prescription_88,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:12:16,case_84,,
prescription_88,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:12:17,case_84,Gynecologist,
disease_0,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 05:58:55,case_4,,
disease_0,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 05:58:59,case_4,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 05:59:03,case_4,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 05:59:08,case_4,,
blood sample_1,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 05:59:11,case_4,,
blood sample_1,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 05:59:16,case_4,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 05:59:16,case_4,,
results_2,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 05:59:21,case_4,,
results_2,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 05:59:22,case_4,Laboratory,
prescription_3,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 05:59:23,case_4,,
prescription_3,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 05:59:25,case_4,Gynecologist,
disease_89,P2P,send,Patient,Communicate disease,Gynecologist,disease,SendTask,Patient,2021-06-17 06:12:22,case_89,,
disease_89,P2P,receive,Gynecologist,Receive disease info,,disease,ReceiveTask,Gynecologist,2021-06-17 06:12:26,case_89,Patient,start
,,,Gynecologist,Examine patient,,,task,Gynecologist,2021-06-17 06:12:30,case_89,,
,,,Gynecologist,Blood draw,,,task,Gynecologist,2021-06-17 06:12:35,case_89,,
blood sample_90,P2P,send,Gynecologist,Send blood sample,Laboratory,blood sample,SendTask,Gynecologist,2021-06-17 06:12:39,case_89,,
blood sample_90,P2P,receive,Laboratory,Receive blood sample,,blood sample,ReceiveTask,Laboratory,2021-06-17 06:12:39,case_89,Gynecologist,start
,,,Laboratory,Analyse blood sample,,,task,Laboratory,2021-06-17 06:12:41,case_89,,
results_91,P2P,send,Laboratory,Send results,Gynecologist,results,SendTask,Laboratory,2021-06-17 06:12:45,case_89,,
results_91,P2P,receive,Gynecologist,Receive blood analysis results,,results,ReceiveTask,Gynecologist,2021-06-17 06:12:50,case_89,Laboratory,
prescription_92,P2P,send,Gynecologist,Send prescription,Patient,prescription,SendTask,Gynecologist,2021-06-17 06:12:54,case_89,,
prescription_92,P2P,receive,Patient,Receive prescription,,prescription,ReceiveTask,Patient,2021-06-17 06:12:58,case_89,Gynecologist,
