collab:elemType,org:group,concept:name,collab:participant,time:timestamp,case:concept:name,msgInstanceId,msgType,collab:toParticipant,msgFlow,collab:fromParticipant,eventType
SendTask,PartyA,Activity E,PartyA,2021-06-23 7:07:45,case_119,m3_122,send,PartyB,m3,,
task,PartyC,Activity ZA,PartyC,2021-06-23 7:07:57,case_119,,,,,,
task,PartyB,Activity FF,PartyB,2021-06-23 7:08:05,case_119,,,,,,
task,PartyC,Activity CZ,PartyC,2021-06-23 7:08:15,case_119,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 7:08:19,case_119,m2_125,send,,m2,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 7:08:25,case_119,m5_126,send,PartyB,m5,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 7:08:30,case_119,m1_123,receive,,m1,PartyB,
task,PartyC,Activity BZ,PartyC,2021-06-23 7:08:40,case_119,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 7:08:46,case_119,m5_126,receive,,m5,PartyC,
task,PartyB,Activity G,PartyB,2021-06-23 7:08:51,case_119,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 7:08:51,case_119,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 7:08:52,case_119,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 7:08:52,case_119,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 7:08:52,case_119,m3_122,receive,,m3,PartyA,
task,PartyB,Activity O,PartyB,2021-06-23 7:08:53,case_119,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 7:08:56,case_119,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 8:13:28,case_274,m4_289,send,PartyC,m4,,
task,PartyB,Activity BB,PartyB,2021-06-23 8:13:33,case_274,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 8:13:41,case_274,m1_288,send,PartyA,m1,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 8:13:48,case_274,m4_289,receive,,m4,PartyB,start
task,PartyC,Activity ZA,PartyC,2021-06-23 8:13:54,case_274,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 8:13:55,case_274,,,,,,
task,PartyC,Activity CZ,PartyC,2021-06-23 8:14:08,case_274,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 8:14:13,case_274,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 8:14:19,case_274,m5_290,send,PartyB,m5,,
task,PartyB,Activity FF,PartyB,2021-06-23 8:14:19,case_274,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 8:14:21,case_274,m2_286,send,PartyA,m2,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 8:14:24,case_274,m2_286,receive,,m2,PartyB,
task,PartyC,Activity BZ,PartyC,2021-06-23 8:14:31,case_274,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 8:14:37,case_274,m5_290,receive,,m5,PartyC,
task,PartyA,Activity B,PartyA,2021-06-23 8:14:40,case_274,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 8:14:44,case_274,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 8:14:53,case_274,m3_287,send,PartyB,m3,,
task,PartyB,Activity I,PartyB,2021-06-23 8:14:54,case_274,,,,,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 8:14:56,case_274,m1_288,receive,,m1,PartyB,
task,PartyB,Activity J,PartyB,2021-06-23 8:15:04,case_274,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 8:15:09,case_274,m3_287,receive,,m3,PartyA,
task,PartyB,Activity O,PartyB,2021-06-23 8:15:11,case_274,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 8:15:16,case_274,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 9:46:50,case_499,m4_528,send,PartyC,m4,,
task,PartyB,Activity BB,PartyB,2021-06-23 9:46:56,case_499,,,,,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 9:47:05,case_499,m4_528,receive,,m4,PartyB,start
task,PartyA,Activity A,PartyA,2021-06-23 9:47:10,case_499,,,,,,
task,PartyC,Activity ZA,PartyC,2021-06-23 9:47:20,case_499,,,,,,
task,PartyC,Activity CZ,PartyC,2021-06-23 9:47:26,case_499,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 9:47:30,case_499,m5_529,send,PartyB,m5,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 9:47:34,case_499,m1_527,send,PartyA,m1,,
task,PartyB,Activity FF,PartyB,2021-06-23 9:47:44,case_499,,,,,,
task,PartyC,Activity BZ,PartyC,2021-06-23 9:47:52,case_499,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 9:47:56,case_499,m5_529,receive,,m5,PartyC,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 9:47:59,case_499,m2_525,send,PartyA,m2,,
task,PartyB,Activity G,PartyB,2021-06-23 9:48:00,case_499,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 9:48:06,case_499,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 9:48:09,case_499,,,,,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 9:48:14,case_499,m2_525,receive,,m2,PartyB,
task,PartyB,Activity J,PartyB,2021-06-23 9:48:22,case_499,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 9:48:28,case_499,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 9:48:29,case_499,m3_526,send,PartyB,m3,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 9:48:33,case_499,m1_527,receive,,m1,PartyB,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 9:48:36,case_499,m3_526,receive,,m3,PartyA,
task,PartyB,Activity N,PartyB,2021-06-23 9:48:38,case_499,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 9:48:40,case_499,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 9:19:57,case_434,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 9:20:02,case_434,m4_459,send,PartyC,m4,,
task,PartyB,Activity BB,PartyB,2021-06-23 9:20:02,case_434,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 9:20:06,case_434,m1_458,send,PartyA,m1,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 9:20:15,case_434,m4_459,receive,,m4,PartyB,start
task,PartyB,Activity FF,PartyB,2021-06-23 9:20:19,case_434,,,,,,
task,PartyC,Activity ZA,PartyC,2021-06-23 9:20:22,case_434,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 9:20:25,case_434,m2_456,send,PartyA,m2,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 9:20:32,case_434,m2_456,receive,,m2,PartyB,
task,PartyB,Activity G,PartyB,2021-06-23 9:20:37,case_434,,,,,,
task,PartyC,Activity CZ,PartyC,2021-06-23 9:20:48,case_434,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 9:20:55,case_434,m5_460,send,PartyB,m5,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 9:20:59,case_434,m5_460,receive,,m5,PartyC,
task,PartyC,Activity BZ,PartyC,2021-06-23 9:21:05,case_434,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 9:21:10,case_434,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 9:21:15,case_434,m3_457,send,PartyB,m3,,
task,PartyB,Activity DD,PartyB,2021-06-23 9:21:15,case_434,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 9:21:29,case_434,,,,,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 9:21:34,case_434,m1_458,receive,,m1,PartyB,
task,PartyB,Activity J,PartyB,2021-06-23 9:21:37,case_434,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 9:21:38,case_434,m3_457,receive,,m3,PartyA,
task,PartyB,Activity O,PartyB,2021-06-23 9:21:41,case_434,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 9:21:44,case_434,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 9:01:25,case_389,m4_412,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 9:01:33,case_389,m4_412,receive,,m4,PartyB,start
task,PartyC,Activity ZA,PartyC,2021-06-23 9:01:36,case_389,,,,,,
task,PartyB,Activity BB,PartyB,2021-06-23 9:01:41,case_389,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 9:01:48,case_389,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 9:01:56,case_389,m1_411,send,PartyA,m1,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 9:02:04,case_389,m5_413,send,PartyB,m5,,
task,PartyC,Activity CZ,PartyC,2021-06-23 9:02:06,case_389,,,,,,
task,PartyC,Activity BZ,PartyC,2021-06-23 9:02:17,case_389,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 9:02:20,case_389,,,,,,
task,PartyB,Activity FF,PartyB,2021-06-23 9:02:22,case_389,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 9:02:23,case_389,m5_413,receive,,m5,PartyC,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 9:02:25,case_389,m2_409,send,PartyA,m2,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 9:02:29,case_389,m2_409,receive,,m2,PartyB,
task,PartyB,Activity DD,PartyB,2021-06-23 9:02:32,case_389,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 9:02:35,case_389,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 9:02:44,case_389,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 9:02:47,case_389,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 9:02:51,case_389,m3_410,send,PartyB,m3,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 9:02:55,case_389,m3_410,receive,,m3,PartyA,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 9:03:08,case_389,m1_411,receive,,m1,PartyB,
task,PartyB,Activity N,PartyB,2021-06-23 9:03:15,case_389,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 9:03:18,case_389,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 8:27:34,case_309,m4_325,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 8:27:41,case_309,m4_325,receive,,m4,PartyB,start
task,PartyB,Activity BB,PartyB,2021-06-23 8:27:47,case_309,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 8:27:54,case_309,m1_324,send,PartyA,m1,,
task,PartyC,Activity ZA,PartyC,2021-06-23 8:28:02,case_309,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 8:28:21,case_309,m5_327,send,PartyB,m5,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 8:28:21,case_309,m2_326,send,,m2,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 8:28:28,case_309,m5_327,receive,,m5,PartyC,
task,PartyA,Activity A,PartyA,2021-06-23 8:28:41,case_309,,,,,,
task,PartyC,Activity CZ,PartyC,2021-06-23 8:28:50,case_309,,,,,,
task,PartyC,Activity BZ,PartyC,2021-06-23 8:28:57,case_309,,,,,,
task,PartyB,Activity FF,PartyB,2021-06-23 8:29:07,case_309,,,,,,
task,PartyA,Activity C,PartyA,2021-06-23 8:29:17,case_309,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 8:29:18,case_309,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 8:29:22,case_309,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 8:29:25,case_309,m3_323,send,PartyB,m3,,
task,PartyB,Activity DD,PartyB,2021-06-23 8:29:30,case_309,,,,,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 8:29:37,case_309,m1_324,receive,,m1,PartyB,
task,PartyB,Activity I,PartyB,2021-06-23 8:29:45,case_309,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 8:29:47,case_309,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 8:29:47,case_309,m3_323,receive,,m3,PartyA,
task,PartyB,Activity N,PartyB,2021-06-23 8:29:50,case_309,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 8:29:54,case_309,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 9:11:33,case_414,m4_439,send,PartyC,m4,,
task,PartyB,Activity BB,PartyB,2021-06-23 9:11:37,case_414,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 9:11:47,case_414,m1_438,send,PartyA,m1,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 9:12:03,case_414,m4_439,receive,,m4,PartyB,start
task,PartyA,Activity A,PartyA,2021-06-23 9:12:10,case_414,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 9:12:13,case_414,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 9:12:25,case_414,m2_436,send,PartyA,m2,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 9:12:29,case_414,m2_436,receive,,m2,PartyB,
task,PartyB,Activity FF,PartyB,2021-06-23 9:12:36,case_414,,,,,,
task,PartyC,Activity ZA,PartyC,2021-06-23 9:12:46,case_414,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 9:12:50,case_414,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 9:12:53,case_414,m3_437,send,PartyB,m3,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 9:12:58,case_414,m1_438,receive,,m1,PartyB,
task,PartyC,Activity CZ,PartyC,2021-06-23 9:13:09,case_414,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 9:13:12,case_414,m5_440,send,PartyB,m5,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 9:13:17,case_414,m5_440,receive,,m5,PartyC,
task,PartyC,Activity BZ,PartyC,2021-06-23 9:13:23,case_414,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 9:13:24,case_414,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 9:13:28,case_414,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 9:13:34,case_414,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 9:13:36,case_414,m3_437,receive,,m3,PartyA,
task,PartyB,Activity N,PartyB,2021-06-23 9:13:37,case_414,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 9:13:42,case_414,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 6:23:50,case_19,m4_18,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 6:24:05,case_19,m4_18,receive,,m4,PartyB,start
task,PartyC,Activity ZA,PartyC,2021-06-23 6:24:12,case_19,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 6:24:15,case_19,,,,,,
task,PartyB,Activity BB,PartyB,2021-06-23 6:24:20,case_19,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 6:24:29,case_19,m5_19,send,PartyB,m5,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 6:24:31,case_19,m1_17,send,PartyA,m1,,
task,PartyC,Activity CZ,PartyC,2021-06-23 6:24:40,case_19,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 6:24:49,case_19,,,,,,
task,PartyB,Activity FF,PartyB,2021-06-23 6:24:58,case_19,,,,,,
task,PartyC,Activity BZ,PartyC,2021-06-23 6:25:01,case_19,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 6:25:04,case_19,m2_15,send,PartyA,m2,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 6:25:09,case_19,m5_19,receive,,m5,PartyC,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 6:25:14,case_19,m2_15,receive,,m2,PartyB,
task,PartyA,Activity B,PartyA,2021-06-23 6:25:15,case_19,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 6:25:21,case_19,m3_16,send,PartyB,m3,,
task,PartyB,Activity DD,PartyB,2021-06-23 6:25:25,case_19,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 6:25:29,case_19,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 6:25:36,case_19,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 6:25:37,case_19,m3_16,receive,,m3,PartyA,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 6:25:43,case_19,m1_17,receive,,m1,PartyB,
SendTask,PartyB,Activity M,PartyB,2021-06-23 6:25:48,case_19,M7_20,send,PartyD,M7,,
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 6:25:53,case_19,M7_20,receive,,M7,PartyB,start
task,PartyB,Activity L,PartyB,2021-06-23 6:26:02,case_19,,,,,,
task,PartyD,Activity ZAZ,PartyD,2021-06-23 6:26:08,case_19,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 6:48:38,case_79,m4_84,send,PartyC,m4,,
task,PartyA,Activity A,PartyA,2021-06-23 6:48:48,case_79,,,,,,
task,PartyB,Activity BB,PartyB,2021-06-23 6:48:53,case_79,,,,,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 6:48:56,case_79,m4_84,receive,,m4,PartyB,start
task,PartyC,Activity ZA,PartyC,2021-06-23 6:49:01,case_79,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 6:49:06,case_79,m1_83,send,PartyA,m1,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 6:49:09,case_79,m5_85,send,PartyB,m5,,
task,PartyC,Activity CZ,PartyC,2021-06-23 6:49:18,case_79,,,,,,
task,PartyC,Activity BZ,PartyC,2021-06-23 6:49:30,case_79,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 6:49:30,case_79,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 6:49:32,case_79,m5_85,receive,,m5,PartyC,
task,PartyB,Activity FF,PartyB,2021-06-23 6:49:34,case_79,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 6:49:35,case_79,m2_81,send,PartyA,m2,,
task,PartyB,Activity DD,PartyB,2021-06-23 6:49:43,case_79,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 6:49:52,case_79,,,,,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 6:50:01,case_79,m2_81,receive,,m2,PartyB,
task,PartyB,Activity J,PartyB,2021-06-23 6:50:03,case_79,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 6:50:07,case_79,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 6:50:07,case_79,m3_82,send,PartyB,m3,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 6:50:15,case_79,m1_83,receive,,m1,PartyB,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 6:50:21,case_79,m3_82,receive,,m3,PartyA,
task,PartyB,Activity O,PartyB,2021-06-23 6:50:22,case_79,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 6:50:25,case_79,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 8:36:40,case_329,m4_347,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 8:36:43,case_329,m4_347,receive,,m4,PartyB,start
task,PartyA,Activity A,PartyA,2021-06-23 8:36:48,case_329,,,,,,
task,PartyC,Activity ZA,PartyC,2021-06-23 8:37:03,case_329,,,,,,
task,PartyA,Activity C,PartyA,2021-06-23 8:37:09,case_329,,,,,,
task,PartyB,Activity BB,PartyB,2021-06-23 8:37:11,case_329,,,,,,
task,PartyC,Activity CZ,PartyC,2021-06-23 8:37:24,case_329,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 8:37:34,case_329,m5_349,send,PartyB,m5,,
task,PartyA,Activity B,PartyA,2021-06-23 8:37:39,case_329,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 8:37:41,case_329,m1_346,send,PartyA,m1,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 8:37:49,case_329,m3_345,send,PartyB,m3,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 8:37:55,case_329,m1_346,receive,,m1,PartyB,
task,PartyC,Activity BZ,PartyC,2021-06-23 8:38:06,case_329,,,,,,
task,PartyB,Activity FF,PartyB,2021-06-23 8:38:12,case_329,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 8:38:14,case_329,m2_348,send,,m2,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 8:38:19,case_329,m5_349,receive,,m5,PartyC,
task,PartyB,Activity G,PartyB,2021-06-23 8:38:20,case_329,,,,,,
task,PartyB,Activity DD,PartyB,2021-06-23 8:38:23,case_329,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 8:38:25,case_329,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 8:38:26,case_329,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 8:38:31,case_329,m3_345,receive,,m3,PartyA,
SendTask,PartyB,Activity M,PartyB,2021-06-23 8:38:32,case_329,M7_350,send,PartyD,M7,,
task,PartyB,Activity L,PartyB,2021-06-23 8:38:37,case_329,,,,,,
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 8:38:42,case_329,M7_350,receive,,M7,PartyB,start
task,PartyD,Activity ZAZ,PartyD,2021-06-23 8:38:46,case_329,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 9:13:42,case_419,m4_444,send,PartyC,m4,,
task,PartyB,Activity BB,PartyB,2021-06-23 9:13:49,case_419,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 9:13:59,case_419,m1_443,send,PartyA,m1,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 9:14:21,case_419,m4_444,receive,,m4,PartyB,start
task,PartyC,Activity ZA,PartyC,2021-06-23 9:14:27,case_419,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 9:14:31,case_419,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 9:14:36,case_419,m2_441,send,PartyA,m2,,
ReceiveTask,PartyA,Activity D,PartyA,2021-06-23 9:14:41,case_419,m2_441,receive,,m2,PartyB,
task,PartyB,Activity FF,PartyB,2021-06-23 9:14:46,case_419,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 9:14:49,case_419,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 9:14:53,case_419,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 9:15:00,case_419,m5_445,send,PartyB,m5,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 9:15:03,case_419,m5_445,receive,,m5,PartyC,
SendTask,PartyA,Activity E,PartyA,2021-06-23 9:15:12,case_419,m3_442,send,PartyB,m3,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 9:15:15,case_419,m1_443,receive,,m1,PartyB,
task,PartyB,Activity DD,PartyB,2021-06-23 9:15:26,case_419,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 9:15:31,case_419,,,,,,
task,PartyC,Activity CZ,PartyC,2021-06-23 9:15:37,case_419,,,,,,
task,PartyC,Activity BZ,PartyC,2021-06-23 9:15:44,case_419,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 9:15:48,case_419,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 9:15:49,case_419,m3_442,receive,,m3,PartyA,
task,PartyB,Activity N,PartyB,2021-06-23 9:15:54,case_419,,,,,,
task,PartyB,Activity L,PartyB,2021-06-23 9:15:55,case_419,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 7:13:48,case_134,m4_140,send,PartyC,m4,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 7:13:56,case_134,m4_140,receive,,m4,PartyB,start
task,PartyC,Activity ZA,PartyC,2021-06-23 7:14:05,case_134,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 7:14:13,case_134,,,,,,
task,PartyB,Activity BB,PartyB,2021-06-23 7:14:18,case_134,,,,,,
task,PartyA,Activity C,PartyA,2021-06-23 7:14:26,case_134,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 7:14:36,case_134,m1_139,send,PartyA,m1,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 7:14:47,case_134,m5_141,send,PartyB,m5,,
task,PartyA,Activity B,PartyA,2021-06-23 7:14:48,case_134,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 7:14:51,case_134,m3_138,send,PartyB,m3,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 7:15:02,case_134,m1_139,receive,,m1,PartyB,
task,PartyC,Activity CZ,PartyC,2021-06-23 7:15:20,case_134,,,,,,
task,PartyC,Activity BZ,PartyC,2021-06-23 7:15:27,case_134,,,,,,
task,PartyB,Activity G,PartyB,2021-06-23 7:15:31,case_134,,,,,,
task,PartyB,Activity FF,PartyB,2021-06-23 7:15:33,case_134,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 7:15:36,case_134,m5_141,receive,,m5,PartyC,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 7:15:37,case_134,m2_142,send,,m2,,
task,PartyB,Activity DD,PartyB,2021-06-23 7:15:41,case_134,,,,,,
task,PartyB,Activity I,PartyB,2021-06-23 7:15:43,case_134,,,,,,
task,PartyB,Activity J,PartyB,2021-06-23 7:15:47,case_134,,,,,,
ReceiveTask,PartyB,Activity K,PartyB,2021-06-23 7:15:51,case_134,m3_138,receive,,m3,PartyA,
SendTask,PartyB,Activity M,PartyB,2021-06-23 7:15:53,case_134,M7_143,send,PartyD,M7,,
ReceiveTask,PartyD,Start2,PartyD,2021-06-23 7:15:55,case_134,M7_143,receive,,M7,PartyB,start
task,PartyB,Activity L,PartyB,2021-06-23 7:16:00,case_134,,,,,,
task,PartyD,Activity ZAZ,PartyD,2021-06-23 7:16:10,case_134,,,,,,
task,PartyA,Activity A,PartyA,2021-06-23 6:57:12,case_99,,,,,,
SendTask,PartyB,Activity AA,PartyB,2021-06-23 6:57:16,case_99,m4_104,send,PartyC,m4,,
task,PartyA,Activity C,PartyA,2021-06-23 6:57:28,case_99,,,,,,
ReceiveTask,PartyC,Start,PartyC,2021-06-23 6:57:41,case_99,m4_104,receive,,m4,PartyB,start
task,PartyC,Activity ZA,PartyC,2021-06-23 6:57:44,case_99,,,,,,
task,PartyA,Activity B,PartyA,2021-06-23 6:57:49,case_99,,,,,,
SendTask,PartyC,Activity DZ,PartyC,2021-06-23 6:58:06,case_99,m5_106,send,PartyB,m5,,
task,PartyC,Activity CZ,PartyC,2021-06-23 6:58:11,case_99,,,,,,
SendTask,PartyA,Activity E,PartyA,2021-06-23 6:58:15,case_99,m3_102,send,PartyB,m3,,
task,PartyC,Activity BZ,PartyC,2021-06-23 6:58:21,case_99,,,,,,
task,PartyB,Activity BB,PartyB,2021-06-23 6:58:26,case_99,,,,,,
SendTask,PartyB,Activity CC,PartyB,2021-06-23 6:58:29,case_99,m1_103,send,PartyA,m1,,
ReceiveTask,PartyA,Activity F,PartyA,2021-06-23 6:58:34,case_99,m1_103,receive,,m1,PartyB,
task,PartyB,Activity FF,PartyB,2021-06-23 6:58:44,case_99,,,,,,
SendTask,PartyB,Activity EE,PartyB,2021-06-23 6:58:47,case_99,m2_105,send,,m2,,
task,PartyB,Activity G,PartyB,2021-06-23 6:58:48,case_99,,,,,,
ReceiveTask,PartyB,Activity H,PartyB,2021-06-23 6:58:52,case_99,m5_106,receive,,m5,PartyC,
task,PartyB,Activity DD,PartyB,2021-06-23 6:58:56,case_99,,,,,,
